,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount,code,Latitude,Longitude
1049,Gujarat,2020,2,Others,173543,92274135.40504412,GJ,22.3850051,71.745261
1050,Gujarat,2020,3,Peer-to-peer payments,23130724,89142122337.25531,GJ,22.3850051,71.745261
1051,Gujarat,2020,3,Merchant payments,18338969,12749796641.785404,GJ,22.3850051,71.745261
1052,Gujarat,2020,3,Recharge & bill payments,17481357,9820654243.80882,GJ,22.3850051,71.745261
1053,Gujarat,2020,3,Financial Services,92278,84723188.62104335,GJ,22.3850051,71.745261
1054,Gujarat,2020,3,Others,246851,124456073.24163358,GJ,22.3850051,71.745261
1055,Gujarat,2020,4,Peer-to-peer payments,29967258,116743230330.36208,GJ,22.3850051,71.745261
1056,Gujarat,2020,4,Merchant payments,28430460,20844321156.65293,GJ,22.3850051,71.745261
1057,Gujarat,2020,4,Recharge & bill payments,18943669,10441981826.080866,GJ,22.3850051,71.745261
1058,Gujarat,2020,4,Financial Services,113371,120056733.8865249,GJ,22.3850051,71.745261
1059,Gujarat,2020,4,Others,373789,243470065.45681775,GJ,22.3850051,71.745261
1060,Gujarat,2021,1,Peer-to-peer payments,36427493,144818968373.02933,GJ,22.3850051,71.745261
1061,Gujarat,2021,1,Merchant payments,35815382,26512643894.003174,GJ,22.3850051,71.745261
1062,Gujarat,2021,1,Recharge & bill payments,22088838,11996115292.377842,GJ,22.3850051,71.745261
1063,Gujarat,2021,1,Financial Services,126380,137612317.73580322,GJ,22.3850051,71.745261
1064,Gujarat,2021,1,Others,316472,235440836.3042438,GJ,22.3850051,71.745261
1065,Gujarat,2021,2,Merchant payments,42593432,33542305033.829502,GJ,22.3850051,71.745261
1066,Gujarat,2021,2,Peer-to-peer payments,41642387,162483567902.30194,GJ,22.3850051,71.745261
1067,Gujarat,2021,2,Recharge & bill payments,27127405,13750783181.94422,GJ,22.3850051,71.745261
1068,Gujarat,2021,2,Financial Services,128647,136119996.7022825,GJ,22.3850051,71.745261
1069,Gujarat,2021,2,Others,349525,249278437.33914095,GJ,22.3850051,71.745261
1070,Gujarat,2021,3,Merchant payments,62934471,48197579736.51646,GJ,22.3850051,71.745261
1071,Gujarat,2021,3,Peer-to-peer payments,56134212,208013326600.624,GJ,22.3850051,71.745261
1072,Gujarat,2021,3,Recharge & bill payments,29580901,15945997372.058683,GJ,22.3850051,71.745261
1073,Gujarat,2021,3,Financial Services,125167,163304131.1436523,GJ,22.3850051,71.745261
1074,Gujarat,2021,3,Others,473656,304418273.24545926,GJ,22.3850051,71.745261
1075,Gujarat,2021,4,Merchant payments,84846502,68717933161.8696,GJ,22.3850051,71.745261
1076,Gujarat,2021,4,Peer-to-peer payments,67301686,254338740726.63605,GJ,22.3850051,71.745261
1077,Gujarat,2021,4,Recharge & bill payments,30072479,18739034341.66239,GJ,22.3850051,71.745261
1078,Gujarat,2021,4,Financial Services,175393,209214620.7057898,GJ,22.3850051,71.745261
1079,Gujarat,2021,4,Others,591265,377657202.7539646,GJ,22.3850051,71.745261
1080,Gujarat,2022,1,Merchant payments,101648378,79563412221.78397,GJ,22.3850051,71.745261
1081,Gujarat,2022,1,Peer-to-peer payments,77768758,292439274688.30835,GJ,22.3850051,71.745261
1082,Gujarat,2022,1,Recharge & bill payments,30473298,20042066374.66357,GJ,22.3850051,71.745261
1083,Gujarat,2022,1,Financial Services,160423,187077879.3846649,GJ,22.3850051,71.745261
1084,Gujarat,2022,1,Others,496289,316261089.4073821,GJ,22.3850051,71.745261
1085,Gujarat,2022,2,Merchant payments,131610193,95585623258.23604,GJ,22.3850051,71.745261
1086,Gujarat,2022,2,Peer-to-peer payments,86423696,326945780476.59766,GJ,22.3850051,71.745261
1087,Gujarat,2022,2,Recharge & bill payments,33424931,23844933238.40894,GJ,22.3850051,71.745261
1088,Gujarat,2022,2,Financial Services,125180,142685436.4192669,GJ,22.3850051,71.745261
1089,Gujarat,2022,2,Others,468796,278978567.1836352,GJ,22.3850051,71.745261
1090,Gujarat,2022,3,Merchant payments,161264265,109018764232.99393,GJ,22.3850051,71.745261
1091,Gujarat,2022,3,Peer-to-peer payments,103034790,359338045092.0105,GJ,22.3850051,71.745261
1092,Gujarat,2022,3,Recharge & bill payments,38383683,28649040040.502144,GJ,22.3850051,71.745261
1093,Gujarat,2022,3,Financial Services,152053,162173602.84596294,GJ,22.3850051,71.745261
1094,Gujarat,2022,3,Others,404941,269479241.0969004,GJ,22.3850051,71.745261
1095,Gujarat,2022,4,Merchant payments,186533503,125585214989.03008,GJ,22.3850051,71.745261
1096,Gujarat,2022,4,Peer-to-peer payments,114868478,411053364214.2685,GJ,22.3850051,71.745261
1097,Gujarat,2022,4,Recharge & bill payments,39167297,30789927498.953297,GJ,22.3850051,71.745261
1098,Gujarat,2022,4,Financial Services,179101,194314203.00804448,GJ,22.3850051,71.745261
1099,Gujarat,2022,4,Others,407639,295484431.2780074,GJ,22.3850051,71.745261
1100,Haryana,2018,1,Recharge & bill payments,2368002,535578755.0794512,HR,29.0,76.0
1101,Haryana,2018,1,Peer-to-peer payments,1607193,5814807510.68666,HR,29.0,76.0
1102,Haryana,2018,1,Merchant payments,167816,173513595.3537558,HR,29.0,76.0
1103,Haryana,2018,1,Financial Services,128636,27501068.01412632,HR,29.0,76.0
1104,Haryana,2018,1,Others,209123,242110585.52640373,HR,29.0,76.0
1105,Haryana,2018,2,Recharge & bill payments,3054284,984897276.651981,HR,29.0,76.0
1106,Haryana,2018,2,Peer-to-peer payments,2388953,9745924809.851494,HR,29.0,76.0
1107,Haryana,2018,2,Merchant payments,369916,334118261.45344114,HR,29.0,76.0
1108,Haryana,2018,2,Financial Services,167570,38145882.44180386,HR,29.0,76.0
1109,Haryana,2018,2,Others,170208,217328211.71769944,HR,29.0,76.0
1110,Haryana,2018,3,Peer-to-peer payments,3753981,14429454356.345787,HR,29.0,76.0
1111,Haryana,2018,3,Recharge & bill payments,3203386,1310467515.0605886,HR,29.0,76.0
1112,Haryana,2018,3,Merchant payments,1003057,427387637.9335371,HR,29.0,76.0
1113,Haryana,2018,3,Financial Services,100452,17323790.814170156,HR,29.0,76.0
1114,Haryana,2018,3,Others,201148,190505707.4736181,HR,29.0,76.0
1115,Haryana,2018,4,Peer-to-peer payments,5905032,22416919746.93868,HR,29.0,76.0
1116,Haryana,2018,4,Recharge & bill payments,4116262,1671040703.7317612,HR,29.0,76.0
1117,Haryana,2018,4,Merchant payments,2413446,1013407379.8963096,HR,29.0,76.0
1118,Haryana,2018,4,Financial Services,120711,22252543.62175617,HR,29.0,76.0
1119,Haryana,2018,4,Others,394732,267255642.26742023,HR,29.0,76.0
1120,Haryana,2019,1,Peer-to-peer payments,12622225,30283578836.61907,HR,29.0,76.0
1121,Haryana,2019,1,Recharge & bill payments,5576577,2202061874.536176,HR,29.0,76.0
1122,Haryana,2019,1,Merchant payments,3361995,1292375556.3150868,HR,29.0,76.0
1123,Haryana,2019,1,Financial Services,101786,15201736.002431491,HR,29.0,76.0
1124,Haryana,2019,1,Others,473192,258437718.15887585,HR,29.0,76.0
1125,Haryana,2019,2,Peer-to-peer payments,10387562,37056084813.57578,HR,29.0,76.0
1126,Haryana,2019,2,Recharge & bill payments,5902923,2838724048.0896106,HR,29.0,76.0
1127,Haryana,2019,2,Merchant payments,5738283,2292901816.1432047,HR,29.0,76.0
1128,Haryana,2019,2,Financial Services,57488,12080285.227121718,HR,29.0,76.0
1129,Haryana,2019,2,Others,655560,301748850.1804938,HR,29.0,76.0
1130,Haryana,2019,3,Peer-to-peer payments,11775288,43738290119.9285,HR,29.0,76.0
1131,Haryana,2019,3,Merchant payments,9386779,3615636827.8118167,HR,29.0,76.0
1132,Haryana,2019,3,Recharge & bill payments,8289987,4817098564.823641,HR,29.0,76.0
1133,Haryana,2019,3,Financial Services,61503,16715100.880217994,HR,29.0,76.0
1134,Haryana,2019,3,Others,829974,301378585.9978597,HR,29.0,76.0
1135,Haryana,2019,4,Peer-to-peer payments,15729819,58242027266.14443,HR,29.0,76.0
1136,Haryana,2019,4,Merchant payments,11615667,5253780278.236426,HR,29.0,76.0
1137,Haryana,2019,4,Recharge & bill payments,9648003,5637358525.756194,HR,29.0,76.0
1138,Haryana,2019,4,Financial Services,41688,13756049.144287623,HR,29.0,76.0
1139,Haryana,2019,4,Others,790808,212797749.81994924,HR,29.0,76.0
1140,Haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149,HR,29.0,76.0
1141,Haryana,2020,1,Merchant payments,14327020,7075196609.224878,HR,29.0,76.0
1142,Haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322,HR,29.0,76.0
1143,Haryana,2020,1,Financial Services,34488,25266730.1883267,HR,29.0,76.0
1144,Haryana,2020,1,Others,600232,176823674.24305555,HR,29.0,76.0
1145,Haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839,HR,29.0,76.0
1146,Haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405,HR,29.0,76.0
1147,Haryana,2020,2,Merchant payments,11527654,7393393677.758501,HR,29.0,76.0
1148,Haryana,2020,2,Financial Services,48759,49209527.29146181,HR,29.0,76.0
1149,Haryana,2020,2,Others,129940,75550536.67993587,HR,29.0,76.0
1150,Haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024,HR,29.0,76.0
1151,Haryana,2020,3,Merchant payments,20845136,12141560866.982178,HR,29.0,76.0
1152,Haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496,HR,29.0,76.0
1153,Haryana,2020,3,Financial Services,66457,80854296.9304013,HR,29.0,76.0
1154,Haryana,2020,3,Others,186818,96375902.20346308,HR,29.0,76.0
1155,Haryana,2020,4,Merchant payments,34063692,21382305452.06797,HR,29.0,76.0
1156,Haryana,2020,4,Peer-to-peer payments,33920789,128613933346.85509,HR,29.0,76.0
1157,Haryana,2020,4,Recharge & bill payments,14682896,9675471300.731651,HR,29.0,76.0
1158,Haryana,2020,4,Financial Services,84881,103265693.75364488,HR,29.0,76.0
1159,Haryana,2020,4,Others,419181,223528573.1334415,HR,29.0,76.0
1160,Haryana,2021,1,Merchant payments,39363588,23389100227.155342,HR,29.0,76.0
1161,Haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61836,HR,29.0,76.0
1162,Haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674,HR,29.0,76.0
1163,Haryana,2021,1,Financial Services,79784,99672809.99228218,HR,29.0,76.0
1164,Haryana,2021,1,Others,364437,218544351.22172093,HR,29.0,76.0
1165,Haryana,2021,2,Merchant payments,45335533,29119078263.957985,HR,29.0,76.0
1166,Haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668,HR,29.0,76.0
1167,Haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409,HR,29.0,76.0
1168,Haryana,2021,2,Financial Services,85821,97238136.09517692,HR,29.0,76.0
1169,Haryana,2021,2,Others,311896,227855606.99266592,HR,29.0,76.0
1170,Haryana,2021,3,Merchant payments,66885213,40190922826.60629,HR,29.0,76.0
1171,Haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247,HR,29.0,76.0
1172,Haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512,HR,29.0,76.0
1173,Haryana,2021,3,Financial Services,77496,116592181.4699728,HR,29.0,76.0
1174,Haryana,2021,3,Others,479071,289441481.64370304,HR,29.0,76.0
1175,Haryana,2021,4,Merchant payments,84993587,56325102920.50671,HR,29.0,76.0
1176,Haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595,HR,29.0,76.0
1177,Haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364,HR,29.0,76.0
1178,Haryana,2021,4,Financial Services,105050,151421306.61683068,HR,29.0,76.0
1179,Haryana,2021,4,Others,407280,307822609.17479354,HR,29.0,76.0
1180,Haryana,2022,1,Merchant payments,98346418,62565728158.2885,HR,29.0,76.0
1181,Haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68335,HR,29.0,76.0
1182,Haryana,2022,1,Recharge & bill payments,18494827,14765350795.96568,HR,29.0,76.0
1183,Haryana,2022,1,Financial Services,107240,146586164.62792295,HR,29.0,76.0
1184,Haryana,2022,1,Others,540235,279136534.21161634,HR,29.0,76.0
1185,Haryana,2022,2,Merchant payments,130033573,76926347115.76375,HR,29.0,76.0
1186,Haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718,HR,29.0,76.0
1187,Haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232,HR,29.0,76.0
1188,Haryana,2022,2,Financial Services,89805,120610061.5284536,HR,29.0,76.0
1189,Haryana,2022,2,Others,345424,224949213.49711916,HR,29.0,76.0
1190,Haryana,2022,3,Merchant payments,151278013,87063736519.87311,HR,29.0,76.0
1191,Haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015,HR,29.0,76.0
1192,Haryana,2022,3,Recharge & bill payments,22592966,21247984018.68209,HR,29.0,76.0
1193,Haryana,2022,3,Financial Services,111032,144937203.2864578,HR,29.0,76.0
1194,Haryana,2022,3,Others,308596,223267730.28330007,HR,29.0,76.0
1195,Haryana,2022,4,Merchant payments,169685872,102918159834.12416,HR,29.0,76.0
1196,Haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917,HR,29.0,76.0
1197,Haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729,HR,29.0,76.0
1198,Haryana,2022,4,Financial Services,118488,152488074.9943577,HR,29.0,76.0
1199,Haryana,2022,4,Others,305148,239722615.94605047,HR,29.0,76.0
1200,Himachal Pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427,HP,31.81676015,77.34932051968858
1201,Himachal Pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303,HP,31.81676015,77.34932051968858
1202,Himachal Pradesh,2018,1,Merchant payments,13241,13851230.83495245,HP,31.81676015,77.34932051968858
1203,Himachal Pradesh,2018,1,Financial Services,8955,2040522.724771278,HP,31.81676015,77.34932051968858
1204,Himachal Pradesh,2018,1,Others,20779,16752849.503009535,HP,31.81676015,77.34932051968858
1205,Himachal Pradesh,2018,2,Recharge & bill payments,385642,83714322.414042,HP,31.81676015,77.34932051968858
1206,Himachal Pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513072,HP,31.81676015,77.34932051968858
1207,Himachal Pradesh,2018,2,Merchant payments,27851,31961300.882765952,HP,31.81676015,77.34932051968858
1208,Himachal Pradesh,2018,2,Financial Services,11330,4108919.3075577794,HP,31.81676015,77.34932051968858
1209,Himachal Pradesh,2018,2,Others,19436,19681794.59544668,HP,31.81676015,77.34932051968858
1210,Himachal Pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916,HP,31.81676015,77.34932051968858
1211,Himachal Pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427,HP,31.81676015,77.34932051968858
1212,Himachal Pradesh,2018,3,Merchant payments,40675,31168155.22193054,HP,31.81676015,77.34932051968858
1213,Himachal Pradesh,2018,3,Financial Services,8182,1552275.053774729,HP,31.81676015,77.34932051968858
1214,Himachal Pradesh,2018,3,Others,17693,16293930.078267336,HP,31.81676015,77.34932051968858
1215,Himachal Pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017,HP,31.81676015,77.34932051968858
1216,Himachal Pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624,HP,31.81676015,77.34932051968858
1217,Himachal Pradesh,2018,4,Merchant payments,86963,87575811.80014335,HP,31.81676015,77.34932051968858
1218,Himachal Pradesh,2018,4,Financial Services,11834,2283052.790977265,HP,31.81676015,77.34932051968858
1219,Himachal Pradesh,2018,4,Others,20243,21180141.658664487,HP,31.81676015,77.34932051968858
1220,Himachal Pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236507,HP,31.81676015,77.34932051968858
1221,Himachal Pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025,HP,31.81676015,77.34932051968858
1222,Himachal Pradesh,2019,1,Merchant payments,115553,86624660.3112043,HP,31.81676015,77.34932051968858
1223,Himachal Pradesh,2019,1,Financial Services,9585,1424229.9989233727,HP,31.81676015,77.34932051968858
1224,Himachal Pradesh,2019,1,Others,20730,17676977.717503674,HP,31.81676015,77.34932051968858
1225,Himachal Pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708,HP,31.81676015,77.34932051968858
1226,Himachal Pradesh,2019,2,Recharge & bill payments,1076793,279864579.97562265,HP,31.81676015,77.34932051968858
1227,Himachal Pradesh,2019,2,Merchant payments,248517,141088575.8726466,HP,31.81676015,77.34932051968858
1228,Himachal Pradesh,2019,2,Financial Services,5013,1453651.5352588107,HP,31.81676015,77.34932051968858
1229,Himachal Pradesh,2019,2,Others,30110,25469495.268363245,HP,31.81676015,77.34932051968858
1230,Himachal Pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147,HP,31.81676015,77.34932051968858
1231,Himachal Pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213,HP,31.81676015,77.34932051968858
1232,Himachal Pradesh,2019,3,Merchant payments,312575,182746198.16430056,HP,31.81676015,77.34932051968858
1233,Himachal Pradesh,2019,3,Financial Services,3096,1775673.9713265826,HP,31.81676015,77.34932051968858
1234,Himachal Pradesh,2019,3,Others,25170,20649996.69578039,HP,31.81676015,77.34932051968858
1235,Himachal Pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828,HP,31.81676015,77.34932051968858
1236,Himachal Pradesh,2019,4,Recharge & bill payments,1442940,402619114.9942856,HP,31.81676015,77.34932051968858
1237,Himachal Pradesh,2019,4,Merchant payments,467309,314965060.6352696,HP,31.81676015,77.34932051968858
1238,Himachal Pradesh,2019,4,Financial Services,4576,1769641.9665086274,HP,31.81676015,77.34932051968858
1239,Himachal Pradesh,2019,4,Others,22239,17954418.582290154,HP,31.81676015,77.34932051968858
1240,Himachal Pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606,HP,31.81676015,77.34932051968858
1241,Himachal Pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802,HP,31.81676015,77.34932051968858
1242,Himachal Pradesh,2020,1,Merchant payments,711018,427497010.1043983,HP,31.81676015,77.34932051968858
1243,Himachal Pradesh,2020,1,Financial Services,4711,3172303.6900622216,HP,31.81676015,77.34932051968858
1244,Himachal Pradesh,2020,1,Others,18788,14613755.241563875,HP,31.81676015,77.34932051968858
1245,Himachal Pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922,HP,31.81676015,77.34932051968858
1246,Himachal Pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328,HP,31.81676015,77.34932051968858
1247,Himachal Pradesh,2020,2,Merchant payments,570031,479165630.6102103,HP,31.81676015,77.34932051968858
1248,Himachal Pradesh,2020,2,Financial Services,7634,7359757.737539303,HP,31.81676015,77.34932051968858
1249,Himachal Pradesh,2020,2,Others,14642,9659685.392965626,HP,31.81676015,77.34932051968858
1250,Himachal Pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614,HP,31.81676015,77.34932051968858
1251,Himachal Pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174,HP,31.81676015,77.34932051968858
1252,Himachal Pradesh,2020,3,Merchant payments,1090445,851539467.337558,HP,31.81676015,77.34932051968858
1253,Himachal Pradesh,2020,3,Financial Services,9543,11391079.288736572,HP,31.81676015,77.34932051968858
1254,Himachal Pradesh,2020,3,Others,19001,11969008.527252048,HP,31.81676015,77.34932051968858
1255,Himachal Pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878,HP,31.81676015,77.34932051968858
1256,Himachal Pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229635,HP,31.81676015,77.34932051968858
1257,Himachal Pradesh,2020,4,Merchant payments,2001259,1589433440.2684095,HP,31.81676015,77.34932051968858
